115/03/10  優良廠商資料,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
28159281,黃苑景觀設計顧問有限公司,高雄市三民區裕誠路62-5 號6 樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
52607534,基元營造有限公司,臺中市烏日區環河路4段260號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
86851459,怡興工程顧問有限公司,台北市大安區羅斯福路3段277號8樓B,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
12533071,豐順營造股份有限公司,臺北市中山區中山北路三段49號2樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
04264313,集美工程顧問股份有限公司,新北市樹林區中山路三段163巷7號5樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
69706659,宏華營造股份有限公司,台南市佳里區忠孝東路55巷1號1樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
91888619,國統國際股份有限公司,臺南市楠西區水庫路265號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
84124259,中興工程顧問股份有限公司,台北市松山區南京東路五段171號14樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
85119628,虹暘營造有限公司,宜蘭縣五結鄉中正路二段8號4樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
53703182,昇暉工程顧問有限公司,新北市樹林區樹德街109號5樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
70726168,瑞健營造有限公司,新北市板橋區重慶路276之5號3樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
16373482,杜風工程服務股份有限公司,新北市淡水區中正東路2段27之7號17樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
53270410,駿宗營造股份有限公司,臺中市烏日區信義街381巷12號一樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
53985696,鼎晟工程顧問有限公司,臺中市烏日區三榮路一段171號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
97338275,麗耀營造股份有限公司,臺中市北屯區東山里華陽巷8弄5號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
22220892,劦盛工程顧問有限公司,臺中市北區忠明路424號6樓之2,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
24354214,欣鴻營造有限公司,桃園市大溪區文化路85-6號7樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
65644510,佺葉工程顧問有限公司,新北市中和區中正路500號3樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
84965983,上溢營造股份有限公司,新北市三重區慈愛街121號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
53766411,勤毅工程顧問有限公司,新北市中和區中山路二段332巷61號8樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
03210607,利德工程股份有限公司,台北市中正區館前路20號9樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
97586963,黎明工程顧問股份有限公司,台中市南屯區大墩十七街137號3樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
03477008,新高建設股份有限公司,臺北市大安區敦化南路一段314號7樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
14058565,林同棪工程顧問股份有限公司,臺北市大安區仁愛路三段136號12樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
75094900,中華工程股份有限公司,臺北市松山區東興路12號6樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
28412550,台灣世曦工程顧問股份有限公司,臺北市內湖區陽光街323號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
28621901,俊鼎機械廠股份有限公司,高雄市三民區博愛一路366號20樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
45910546,瑞助營造股份有限公司,臺中市西區台灣大道二段220號36樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
01020193,閻辰昌建築師事務所,臺北市松山區南京東路四段一號六樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
22748868,金怡合企業股份有限公司,臺北市中山區松江路362巷82號3樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,第1130301156號簽,原機關傳輸廠商代碼有誤，於114年4月14日修正
29024522,誠蓄工程顧問股份有限公司,台北市士林區中山北路5段689號6樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
84417537,泰創工程股份有限公司,新北市中和區建康路158號10樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
55656776,久年營造股份有限公司,台北市大安區忠孝東路三段6號2樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
81591011,大元聯合建築師事務所,台北市松山區敦化北路168號11樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
16182603,總福營造有限公司,南投縣草屯鎮民生路91號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
13057666,亞際工程技術顧問有限公司,臺中市大里區國光路二段252 號1樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
53064328,漢彪營造有限公司,嘉義市西區湖美一路2-2號,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
28341628,禹安工程顧問股份有限公司,臺中市西區台灣大道二段309號12樓之1,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
84823991,北翰營造有限公司,新北市三重區五華街93巷101號3樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
28722892,和建工程顧問股份有限公司,新北市三重區溪尾街92號7樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
86420277,稻田營造有限公司,臺北市信義區嘉興街175巷2弄16號1樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
80178160,盛禹工程顧問有限公司,新北市中和區福祥路72號2樓之8,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
27986728,中棪工程顧問股份有限公司,臺北市大安區仁愛路三段12樓1202室,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
23781695,尚鼎營造工程股份有限公司,高雄市苓雅區中正一路249號8樓之2,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
27339005,浩海工程顧問股份有限公司,臺北市大安區溫州街14號6樓,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
84482760,陸航科技工程顧問有限公司,臺北市松山區南京東路五段56號10樓之1,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
89982791,義力營造股份有限公司,雲林縣西螺鎮大橋南路236號對面,3.60,行政院公共工程委員會,臺北市信義區松仁路3號9樓,李青蔚,(02)87897728#7728,wei@mail.pcc.gov.tw,公共工程金質獎頒發作業要點,114/01/01,115/12/31,本會第1130301156號簽,
28412550,台灣世曦工程顧問股份有限公司,台北市內湖區陽光街323號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
96796033,廷暉工程顧問有限公司,新北市永和區保福路一段52號1樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
16182603,總福營造有限公司,南投縣草屯鎮民生路 91號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
85038225,聚大工程顧問有限公司,台中市南屯區南屯路二段408號9樓之1,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
89254499,五湖四海營造股份有限公司,台中市西屯區市政南一路369號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
04267141,安倉營造股份有限公司,臺北市中山區松江路223號6樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
80178160,盛禹工程顧問有限公司,新北市中和區福祥路72號2樓之8,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
84124259,中興工程顧問股份有限公司,臺北市松山區南京東路五段171號14樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
94841076,三星營造股份有限公司,台北市大同區承德路三段232號6樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
17153253,郭恆成建築師事務所,臺北市中山區林森北路432號10樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
08626674,高世銘建築師事務所,臺北市大安區安和路一段39號2F,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
22132814,德昌營造股份有限公司,臺中市北區五常里五權路 401 之 1 號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
04723653,亞新工程顧問股份有限公司,新北市汐止區新台五路1段112號22樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
14058565,林同棪工程顧問股份有限公司,臺北市大安區仁愛路 3段 136 號 12 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
23501126,旭鋒營造有限公司,嘉義縣中埔鄉富收村庄內 1 之 5 號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
80077418,源隆技術顧問有限公司,雲林縣斗六市大同路300-17號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
84965962,明陽營造有限公司,台東縣台東市南一街137號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
28349620,森堡工程技術顧問有限公司,臺中市南屯區豐樂里向心南路 731 號 2 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
16524046,允薪營造有限公司,苗栗縣苑裡鎮中正里3鄰79-3號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
12822733,山河工程顧問有限公司,台中市南區學府路168巷16號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
54817249,勇翔營造有限公司,新竹縣寶山鄉雙園路二段323號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
85892495,瑞鋒營造股份有限公司,高雄市左營區富國路185號9樓之1,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
13057666,亞際工程技術顧問有限公司,臺中市大里區國光路二段252號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
25020313,鴻捷營造有限公司,雲林縣麥寮鄉華興路13巷4號1樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
97586963,黎明工程顧問股份有限公司,臺中市南屯區大墩十七街137號3樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
23317276,巨廷工程顧問股份有限公司,臺北市中山區南京東路3 段 215 號 2 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
86964812,威勝營造有限公司,苗栗縣苗栗市水源里陽明129 號 3 樓之 2,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
23824272,美商美聯科技股份有限公司台灣分公司,台北市松山區南京東路三段208號8樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
16987284,麒瑞營造股份有限公司,桃園市楊梅區金溪里迎旭三街 13 之 5 號,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
34198115,宜鋒營造工程有限公司,新北市永和區福和路99號5樓之3,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
53353798,華光工程顧問有限公司,台北市內湖區陽光街383號2樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
28044036,見安營造股份有限公司,臺中市北區五權路 375號 9 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
60289420,麗明營造股份有限公司,台中市西屯區府會園道169號4F,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
47538273,賴銘昌建築師事務所,台中市西區忠明南路270號15樓之2,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
86641969,大將作聯合建築師事務所,台中市北區館前路19號11樓之1,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
86698478,正龍工程股份有限公司,新北市五股區五權路 2之 1 號 7 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
22081688,豐譽聯合工程股份有限公司,新北市新店區民權路108-2 號 8 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
19332296,九典聯合建築師事務所,台北市中山區中山北路三段 47 號 8 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
82925584,英商貝泰股份有限公司台灣分公司,台北市大安區敦化南路二段 333 號 14 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
23473992,巨漢系統科技股份有限公司,新竹市東區東園里中華路一段 324 號 8 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
43876760,根基營造股份有限公司,臺北市大安區和平東路三段 131 號 6 樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
23542111,宸茂營造有限公司,新北市三重區重陽路三段192-2號14樓,A.17,勞動部,新北市新莊區中平路439號南棟11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,114/11/14,115/11/13,勞職授字第1140254581號,114年度「推動職業安全衛生優良公共工程及人員選拔」
