統一編號,公司名稱,電話,進口資格,出口資格,查詢時間
20932380,,,,2025-10-07 11:10:39,
20934009,銘昇電機股份有限公司,04-8724933,有 YES,有 YES,2025-10-07 11:10:40
20934887,力象股份有限公司,02-26552655,有 YES,有 YES,2025-10-07 11:10:41
20936175,信晃貿易有限公司,02-27657138,有 YES,有 YES,2025-10-07 11:10:42
20936273,總寶股份有限公司,02-27511961,有 YES,有 YES,2025-10-07 11:10:44
20936442,權峯實業股份有限公司,02-2546-5050,有 YES,有 YES,2025-10-07 11:10:45
20936528,紅石工業股份有限公司,03-3023616,有 YES,有 YES,2025-10-07 11:10:46
20936999,雅士晶業股份有限公司,02-23518192,有 YES,有 YES,2025-10-07 11:10:47
20937842,,,,2025-10-07 11:10:47,
20937863,統領百貨股份有限公司,02-27522222,有 YES,有 YES,2025-10-07 11:10:48
20938096,漢唐集成股份有限公司,02-29174060,有 YES,有 YES,2025-10-07 11:10:49
20938188,北都汽車股份有限公司,02-27886990,有 YES,有 YES,2025-10-07 11:10:50
20938265,亞洲藝術中心有限公司,02-27541366-8,有 YES,有 YES,2025-10-07 11:10:51
20938737,德通端子股份有限公司,02-22863629#266,有 YES,有 YES,2025-10-07 11:10:51
20938949,,,,2025-10-07 11:10:52,
20939460,立安東化工股份有限公司,037-881316,有 YES,有 YES,2025-10-07 11:10:53
20939790,北祥科技服務股份有限公司,02-26581910,有 YES,有 YES,2025-10-07 11:10:54
20940451,創鑫企業有限公司,02-2715-3345,有 YES,有 YES,2025-10-07 11:10:54
20940889,漢霆實業股份有限公司,02-25461550,有 YES,有 YES,2025-10-07 11:10:56
20942991,交聯股份有限公司,02-27766333,有 YES,有 YES,2025-10-07 11:10:56
20943627,,,,2025-10-07 11:10:57,
20944175,森龍工業股份有限公司,,有 YES,有 YES,2025-10-07 11:10:58
20944695,源烽企業有限公司,02-26788960,有 YES,有 YES,2025-10-07 11:10:59
20945147,,,,2025-10-07 11:10:59,
20945364,寶坤化學工業股份有限公司,02-25980991,有 YES,有 YES,2025-10-07 11:11:00
20945961,,,,2025-10-07 11:11:01,
20946309,來實鋼品股份有限公司,07-3350497,有 YES,有 YES,2025-10-07 11:11:01
20946722,,,,2025-10-07 11:11:02,
20946791,慧與科技股份有限公司,02-26528700,有 YES,有 YES,2025-10-07 11:11:03
20947052,尚愷有限公司,02-24566988,有 YES,有 YES,2025-10-07 11:11:04
20947790,,,,2025-10-07 11:11:05,
20947905,三友圖書有限公司,02-23774155,有 YES,有 YES,2025-10-07 11:11:06
20947969,輝創電子股份有限公司,02-82267999,有 YES,有 YES,2025-10-07 11:11:07
20948025,,,,2025-10-07 11:11:07,
20948518,麥琦企業有限公司,02-23215356,有 YES,有 YES,2025-10-07 11:11:08
20949657,極太貿易有限公司,02-27399060,有 YES,有 YES,2025-10-07 11:11:08
20949880,名甫有限公司,04-22381550,有 YES,有 YES,2025-10-07 11:11:09
20949994,景達實業股份有限公司,02-88098695,有 YES,有 YES,2025-10-07 11:11:10
20950226,今晧實業股份有限公司,02-2918-9189,有 YES,有 YES,2025-10-07 11:11:11
20950696,,,,2025-10-07 11:11:11,
20951576,,,,2025-10-07 11:11:12,
20951914,,,,2025-10-07 11:11:13,
20951956,開年有限公司,02-27545858,有 YES,有 YES,2025-10-07 11:11:14
20952028,,,,2025-10-07 11:11:15,
20952505,珺秝股份有限公司,02-27831616,有 YES,有 YES,2025-10-07 11:11:16
20953650,太一生物科技有限公司,02-25211301,有 YES,有 YES,2025-10-07 11:11:17
20954200,群光電子股份有限公司,02-66266788,有 YES,有 YES,2025-10-07 11:11:18
20954341,伍珍穀粉有限公司,04-26713637,有 YES,有 YES,2025-10-07 11:11:19
20966183,陶揚有限公司,02-27531590,有 YES,有 YES,2025-10-07 11:11:20
20966206,,,,2025-10-07 11:11:21,
20966439,,,,2025-10-07 11:11:22,
20967140,德美佳工業股份有限公司,02-24063099,有 YES,有 YES,2025-10-07 11:11:23
20967275,,,,2025-10-07 11:11:24,
20967351,喜瑪拉雅音樂事業股份有限公司,02-25148988,有 YES,有 YES,2025-10-07 11:11:25
20967423,重威企業有限公司,02-27325165,有 YES,有 YES,2025-10-07 11:11:26
20967731,,,,2025-10-07 11:11:26,
20968133,鍵融企業股份有限公司,07-3859366,有 YES,有 YES,2025-10-07 11:11:28
20968485,得介有限公司,02-27535116,有 YES,有 YES,2025-10-07 11:11:28
20969294,建智股份有限公司,02-23162168,有 YES,有 YES,2025-10-07 11:11:29
20969301,,,,2025-10-07 11:11:30,
20970362,台璟企業股份有限公司,02-87925066,有 YES,有 YES,2025-10-07 11:11:31
20970525,瑞聯興業股份有限公司,02-26981887,有 YES,有 YES,2025-10-07 11:11:32
20970807,新巨企業股份有限公司,02-29188512,有 YES,有 YES,2025-10-07 11:11:32
20971290,宇興工業股份有限公司,02-22774560,有 YES,有 YES,2025-10-07 11:11:33
20971427,三紡興業股份有限公司,02-27216396,有 YES,有 YES,2025-10-07 11:11:34
20971691,重坤實業有限公司,02-27888971,有 YES,有 YES,2025-10-07 11:11:35
20971849,御相企業有限公司,02-2798-6340,有 YES,有 YES,2025-10-07 11:11:36
20971897,耐嘉股份有限公司,03-5396966,有 YES,有 YES,2025-10-07 11:11:38
20971926,上鋼股份有限公司,03-4512377,有 YES,有 YES,2025-10-07 11:11:43
20972018,海霆股份有限公司,02-23949009#111,有 YES,有 YES,2025-10-07 11:11:44
20972349,公信電子股份有限公司,02-2698-7068,有 YES,有 YES,2025-10-07 11:11:46
20974000,,,,2025-10-07 11:11:47,
20975726,名亙茂企業有限公司,27201660,有 YES,有 YES,2025-10-07 11:11:48
20976231,,,,2025-10-07 11:11:49,
20976627,溝貝實業有限公司,03-6587046,有 YES,有 YES,2025-10-07 11:11:50
20977219,勇帥電氣技術顧問股份有限公司,02-27934688,有 YES,有 YES,2025-10-07 11:11:52
20977392,台灣扣具工業股份有限公司,03-2820777,有 YES,有 YES,2025-10-07 11:11:53
20977610,瑞泓工業股份有限公司,02-27542975,有 YES,有 YES,2025-10-07 11:11:55
20978152,,,,2025-10-07 11:11:56,
20978499,,,,2025-10-07 11:11:57,
20978619,誌輝實業股份有限公司,02-82831012,有 YES,有 YES,2025-10-07 11:11:58
20978998,漢保實業股份有限公司,02-2662-8882,有 YES,有 YES,2025-10-07 11:11:59
20979666,耕青生技實業有限公司,02-27988733,有 YES,有 YES,2025-10-07 11:12:00
20980093,,,,2025-10-07 11:12:01,
20980158,新強農牧股份有限公司,02-27913547-9,有 YES,有 YES,2025-10-07 11:12:02
20980740,台灣集安股份有限公司,02-27271600,有 YES,有 YES,2025-10-07 11:12:03
20980761,穩衛企業股份有限公司,06-2538390,有 YES,有 YES,2025-10-07 11:12:04
20980880,輔信科技股份有限公司,02-87926168,有 YES,有 YES,2025-10-07 11:12:04
20981591,德進實業股份有限公司,02-29087402,有 YES,有 YES,2025-10-07 11:12:05
20982085,高齊企業有限公司,02-2755-3813,有 YES,有 YES,2025-10-07 11:12:06
20982120,鑽全實業股份有限公司,04-23598877,有 YES,有 YES,2025-10-07 11:12:06
20982326,品青企業股份有限公司,03-9907895,有 YES,有 YES,2025-10-07 11:12:08
20982655,佑廸實業有限公司,02-27977717,有 YES,有 YES,2025-10-07 11:12:08
20982901,,,,2025-10-07 11:12:11,
20985610,,,,2025-10-07 11:12:12,
20985999,,,,2025-10-07 11:12:13,
20986391,大禹實業股份有限公司,02-27312967,有 YES,有 YES,2025-10-07 11:12:14
20986759,建智營造有限公司,02-22760511,有 YES,有 YES,2025-10-07 11:12:15
20986940,大睿股份有限公司,02-2763-2715,有 YES,有 YES,2025-10-07 11:12:15
20987589,拓遠股份有限公司,27735520,有 YES,有 YES,2025-10-07 11:12:16
20988052,鼎大股份有限公司,02-25371180,有 YES,有 YES,2025-10-07 11:12:17
20988291,,,,2025-10-07 11:12:17,
20988335,晉洲企業有限公司,02-2766-0088,有 YES,有 YES,2025-10-07 11:12:18
20988567,將元行股份有限公司,02-2793-0666,有 YES,有 YES,2025-10-07 11:12:19
20988980,,,,2025-10-07 11:12:20,
20989616,浩檀股份有限公司,25791291,有 YES,有 YES,2025-10-07 11:12:21
20990135,上鈺科技股份有限公司,02-25283377,有 YES,有 YES,2025-10-07 11:12:22
20990249,辰協企業有限公司,02-25230435,有 YES,有 YES,2025-10-07 11:12:22
20990310,力特福樂股份有限公司,02-8647-1849,有 YES,有 YES,2025-10-07 11:12:23
20990326,舜展股份有限公司,02-26989363,有 YES,有 YES,2025-10-07 11:12:24
20990347,瀚文紙業股份有限公司,02-27596116,有 YES,有 YES,2025-10-07 11:12:24
20990557,采暉企業有限公司,02-23633737,有 YES,有 YES,2025-10-07 11:12:25
20991373,物門貿易股份有限公司,02-27313056,有 YES,有 YES,2025-10-07 11:12:26
20991465,豐煜貿易股份有限公司,02-87976989,有 YES,有 YES,2025-10-07 11:12:26
20991578,泛宇實業股份有限公司,02-23921173,有 YES,有 YES,2025-10-07 11:12:27
20991795,創福企業有限公司,02-2715-3345,有 YES,有 YES,2025-10-07 11:12:28
20991845,奇君企業有限公司,02-2727-7126,有 YES,有 YES,2025-10-07 11:12:28
20991893,透明光工業有限公司,03-4395050,有 YES,有 YES,2025-10-07 11:12:29
20992859,德記香料化學有限公司,02-27351656,有 YES,有 YES,2025-10-07 11:12:30
20993225,聯迪實業股份有限公司,02-29181726,有 YES,有 YES,2025-10-07 11:12:31
20994929,殷富資訊股份有限公司,27199099-813,有 YES,有 YES,2025-10-07 11:12:32
20995981,育達電子股份有限公司,02-25789800,有 YES,有 YES,2025-10-07 11:12:33
20996222,世邦國際集運股份有限公司,02-87127070,有 YES,有 YES,2025-10-07 11:12:34
20996383,,,,2025-10-07 11:12:34,
20996449,永正實業有限公司,02-25812424,有 YES,有 YES,2025-10-07 11:12:35
20996497,嘉仁國際有限公司,02-27993136,有 YES,有 YES,2025-10-07 11:12:36
20996905,揚星企業有限公司,02-87716800,有 YES,有 YES,2025-10-07 11:12:36
20997138,藝丞設計有限公司,02-27487900,有 YES,有 YES,2025-10-07 11:12:39
20997453,品冠紙業股份有限公司,04-26812189,有 YES,有 YES,2025-10-07 11:12:40
20998538,,,,2025-10-07 11:12:41,
20999348,台灣光電工業股份有限公司,02-27723333,有 YES,有 YES,2025-10-07 11:12:42
20999375,明和電子企業股份有限公司,03-2221788,有 YES,有 YES,2025-10-07 11:12:42
20999396,力立企業股份有限公司,02-25170077,有 YES,有 YES,2025-10-07 11:12:44
20999591,,,,2025-10-07 11:12:44,
21200031,,,,2025-10-07 11:12:46,
21200291,康萊興業股份有限公司,02-27688389,有 YES,有 YES,2025-10-07 11:12:47
21201427,寅新實業有限公司,02-2772-2088,有 YES,有 YES,2025-10-07 11:12:47
21201833,,,,2025-10-07 11:12:49,
21202426,立邁斯股份有限公司,02-27130203,有 YES,有 YES,2025-10-07 11:12:50
21203044,,,,2025-10-07 11:12:51,
21203570,,,,2025-10-07 11:12:52,
21203706,雲嘉企業有限公司,02-27687191-3,有 YES,有 YES,2025-10-07 11:12:53
21204629,立鼎工程有限公司,02-87926688,有 YES,有 YES,2025-10-07 11:12:54
21204867,台灣晶技股份有限公司,02-28941202,有 YES,有 YES,2025-10-07 11:12:56
21205330,,,,2025-10-07 11:12:57,
21205606,煒盛環科股份有限公司,02-22184989,有 YES,有 YES,2025-10-07 11:12:59
21205731,,,,2025-10-07 11:12:59,
21205893,秀岱企業有限公司,02-27021818,有 YES,有 YES,2025-10-07 11:13:00
21205916,旭泓企業有限公司,02-25033551,有 YES,有 YES,2025-10-07 11:13:01
21207061,郁高股份有限公司,02-87922829,有 YES,有 YES,2025-10-07 11:13:02
21207132,銓前股份有限公司,02-22900298,有 YES,有 YES,2025-10-07 11:13:03
21207288,,,,2025-10-07 11:13:03,
21207724,台灣立時清股份有限公司,02-88664092,有 YES,有 YES,2025-10-07 11:13:04
21207908,涵永實業有限公司,02-26022956,有 YES,有 YES,2025-10-07 11:13:05
21208343,,,,2025-10-07 11:13:05,
21208673,旭霖貿易有限公司,02-27699123,有 YES,有 YES,2025-10-07 11:13:06
21209342,名松貿易有限公司,02-29993559,有 YES,有 YES,2025-10-07 11:13:07
21209618,,,,2025-10-07 11:13:08,
21209650,旭冠機電工程股份有限公司,02-27203773#11,有 YES,有 YES,2025-10-07 11:13:09
21210474,均達電子工業股份有限公司,02-2659-6058,有 YES,有 YES,2025-10-07 11:13:09
21210565,,,,2025-10-07 11:13:10,
21211868,天意室內裝修設計工程有限公司,02-27598000,有 YES,有 YES,2025-10-07 11:13:11
21212228,豪門彩色印刷事業股份有限公司,035-985679,有 YES,有 YES,2025-10-07 11:13:12
21212297,亙晟股份有限公司,02-26989308,有 YES,有 YES,2025-10-07 11:13:13
21212986,吉福適藥業股份有限公司,02-29397774,有 YES,有 YES,2025-10-07 11:13:14
21213113,,,,2025-10-07 11:13:15,
21213802,,,,2025-10-07 11:13:16,
21213916,奕達運通有限公司,02-27856000,有 YES,有 YES,2025-10-07 11:13:17
21214464,嘉啟行股份有限公司,02-28102023,有 YES,有 YES,2025-10-07 11:13:17
21214491,太平洋廚電股份有限公司,04-25235678,有 YES,有 YES,2025-10-07 11:13:18
21215219,禾源股份有限公司,02-27583345,有 YES,有 YES,2025-10-07 11:13:19
21215317,固群企業股份有限公司,02-27033177,有 YES,有 YES,2025-10-07 11:13:21
21215371,明陽機電股份有限公司,02-23468000,有 YES,有 YES,2025-10-07 11:13:22
21215800,榮嘉企業股份有限公司,02-29846535,有 YES,有 YES,2025-10-07 11:13:23
21215999,海暢實業有限公司,02-27670116,有 YES,有 YES,2025-10-07 11:13:25
21216667,,,,2025-10-07 11:13:26,
21217201,富量匯資訊股份有限公司,02-87875338,有 YES,有 YES,2025-10-07 11:13:26
21218308,雍呈工業股份有限公司,02-27542975,有 YES,有 YES,2025-10-07 11:13:27
21218476,爵士影像事業有限公司,02-27219011,有 YES,有 YES,2025-10-07 11:13:28
21218617,上登興業有限公司,02-29992412,有 YES,有 YES,2025-10-07 11:13:29
21218911,永欣電腦股份有限公司,07-3363422,有 YES,有 YES,2025-10-07 11:13:30
21219215,天力國際股份有限公司,02-28833783,有 YES,有 YES,2025-10-07 11:13:31
21219587,,,,2025-10-07 11:13:31,
21220466,順捷航空貨運代理股份有限公司,02-27621525,有 YES,有 YES,2025-10-07 11:13:32
21220563,永進生物科技股份有限公司,03-5772191,有 YES,有 YES,2025-10-07 11:13:33
21221177,萬鼎工程服務股份有限公司,02-27838250,有 YES,有 YES,2025-10-07 11:13:34
21222393,範生股份有限公司,03-3225991,有 YES,有 YES,2025-10-07 11:13:35
21222725,仁寶電腦工業股份有限公司,02-8797-8588,有 YES,有 YES,2025-10-07 11:13:36
21223267,聯合光纖通信股份有限公司,03-5779211#324,有 YES,有 YES,2025-10-07 11:13:36
21223273,,,,2025-10-07 11:13:37,
21223479,年倫貿易有限公司,02-26405908,有 YES,有 YES,2025-10-07 11:13:38
21224218,京鼎實業股份有限公司,02-55778899,有 YES,有 YES,2025-10-07 11:13:39
21224821,友助企業有限公司,02-27919305,有 YES,有 YES,2025-10-07 11:13:40
21224842,青雲國際科技股份有限公司,02-82273277,有 YES,有 YES,2025-10-07 11:13:41
21225119,欣興鋼鐵有限公司,02-2502-8979,有 YES,有 YES,2025-10-07 11:13:42
21225259,瑞輝食品股份有限公司,02-25066399,有 YES,有 YES,2025-10-07 11:13:43
21226187,,,,2025-10-07 11:13:44,
21226314,創新社國際事業股份有限公司,02-27236988,有 YES,有 YES,2025-10-07 11:13:44
21226341,儂儂雜誌社股份有限公司,02-2500-0888,有 YES,有 YES,2025-10-07 11:13:45
21226481,凱鉅興業股份有限公司,02-2307-5672,有 YES,有 YES,2025-10-07 11:13:46
21226975,台灣哈巴股份有限公司,037-832487,有 YES,有 YES,2025-10-07 11:13:47
21227165,,,,2025-10-07 11:13:48,
21227186,富諭企業股份有限公司,02-27580000,有 YES,有 YES,2025-10-07 11:13:50
21227720,崴軒光電股份有限公司,02-22265290,有 YES,有 YES,2025-10-07 11:13:51
21228586,椿豐企業股份有限公司,02-23216300,有 YES,有 YES,2025-10-07 11:13:52
21228832,科安企業股份有限公司,02-27282767,有 YES,有 YES,2025-10-07 11:13:53
21228896,山輝貿易有限公司,02-26485670,有 YES,有 YES,2025-10-07 11:13:54
21229038,藍道瑪智慧醫學科技有限公司,02-25770239,有 YES,有 YES,2025-10-07 11:13:55
21229847,開丕股份有限公司,03-5933636,有 YES,有 YES,2025-10-07 11:13:56
21230154,台灣海克斯康測量儀器股份有限公司,02-27164458,有 YES,有 YES,2025-10-07 11:13:57
21230513,飛捷科技股份有限公司,02-87914988,有 YES,有 YES,2025-10-07 11:13:57
21230794,德佳鋼鐵有限公司,02-27927155,有 YES,有 YES,2025-10-07 11:14:01
21231153,八億實業股份有限公司,02-85122511,有 YES,有 YES,2025-10-07 11:14:01
21231695,洽好國際股份有限公司,04-23152211,有 YES,有 YES,2025-10-07 11:14:02
21232293,琇瑩企業有限公司,02-27601781,有 YES,有 YES,2025-10-07 11:14:03
21232890,,,,2025-10-07 11:14:04,
21233363,立方企業股份有限公司,02-24568968,有 YES,有 YES,2025-10-07 11:14:05
21233666,吉嘉電子股份有限公司,04-25375672,有 YES,有 YES,2025-10-07 11:14:06
21233693,臺灣新技股份有限公司,04-23114119,有 YES,有 YES,2025-10-07 11:14:08
21233722,中柱工程股份有限公司,02-25451393,有 YES,有 YES,2025-10-07 11:14:09
21233856,華金化學工業股份有限公司,02-27669815-6,有 YES,有 YES,2025-10-07 11:14:10
21234047,,,,2025-10-07 11:14:13,
21234237,美安工業股份有限公司,02-2712-3210,有 YES,有 YES,2025-10-07 11:14:13
21234481,台灣航空電子股份有限公司,04-23593411,有 YES,有 YES,2025-10-07 11:14:15
21235165,龍子電影事業股份有限公司,02-27111225,有 YES,有 YES,2025-10-07 11:14:15
21235334,易紀股份有限公司,02-27662240,有 YES,有 YES,2025-10-07 11:14:16
21236122,今湛企業股份有限公司,02-89131236,有 YES,有 YES,2025-10-07 11:14:18
21236214,橋貿企業有限公司,02-26982377,有 YES,有 YES,2025-10-07 11:14:19
21236811,,,,2025-10-07 11:14:21,
21237071,天寶有限公司,02-2694-5805,有 YES,有 YES,2025-10-07 11:14:22
21237157,芳慶實業股份有限公司,02-27170875,有 YES,有 YES,2025-10-07 11:14:23
21237403,知勉工業股份有限公司,02-26982419,有 YES,有 YES,2025-10-07 11:14:24
21237712,三互興業股份有限公司,02-89136711,有 YES,有 YES,2025-10-07 11:14:25
21238199,寶僑家品股份有限公司,02-87806388,有 YES,有 YES,2025-10-07 11:14:26
21238281,益德技術工業股份有限公司,02-27151616,有 YES,有 YES,2025-10-07 11:14:27
21238640,幼協育樂企業有限公司,02-2998-6951,有 YES,有 YES,2025-10-07 11:14:28
21239021,達達國際企業股份有限公司,02-8647-3100,有 YES,有 YES,2025-10-07 11:14:28
21239752,,,,2025-10-07 11:14:29,
21239900,,,,2025-10-07 11:14:31,
21240300,奐志實業股份有限公司,87971166,有 YES,有 YES,2025-10-07 11:14:31
21240857,,,,2025-10-07 11:14:32,
21241096,,,,2025-10-07 11:14:33,
21241693,臺灣新吉美碩股份有限公司,02-27079900,有 YES,有 YES,2025-10-07 11:14:34
21242047,,,,2025-10-07 11:14:35,
21242588,集財實業有限公司,04-7747906,有 YES,有 YES,2025-10-07 11:14:36
21242638,台灣陶氏化學股份有限公司,02-27756100,有 YES,有 YES,2025-10-07 11:14:37
21243236,鈦化企業有限公司,02-27670768,有 YES,有 YES,2025-10-07 11:14:37
21244116,瑩諮科技股份有限公司,02-27948833,有 YES,有 YES,2025-10-07 11:14:39
21244137,,,,2025-10-07 11:14:39,
21244220,瑪里士實業有限公司,02-25778383,有 YES,有 YES,2025-10-07 11:14:41
21244517,,,,2025-10-07 11:14:41,
21244538,太平洋房屋仲介股份有限公司,02-27413457,有 YES,有 YES,2025-10-07 11:14:42
21244690,,,,2025-10-07 11:14:43,
21244761,,,,2025-10-07 11:14:45,
21244777,三威實業有限公司,02-29378756-8,有 YES,有 YES,2025-10-07 11:14:46
21244827,瑞軒金屬企業有限公司,03-3850988,有 YES,有 YES,2025-10-07 11:14:47
21245017,,,,2025-10-07 11:14:48,
21245023,俊懋企業股份有限公司,02-23637996,有 YES,有 YES,2025-10-07 11:14:49
21245121,大鵬科技股份有限公司,02-27940001,有 YES,有 YES,2025-10-07 11:14:50
21245136,盈太企業股份有限公司,02-55816888,有 YES,有 YES,2025-10-07 11:14:51
21245516,台灣吉而好股份有限公司,886-2-2785-6699,有 YES,有 YES,2025-10-07 11:14:52
21246085,凱威資訊有限公司,02-87926777,有 YES,有 YES,2025-10-07 11:14:53
21247036,新眾電腦股份有限公司,02-8751-8866,有 YES,有 YES,2025-10-07 11:14:54
21247198,凱弗企業有限公司,02-27042272,有 YES,有 YES,2025-10-07 11:14:55
21247654,利樂包裝股份有限公司,03-3283111,有 YES,有 YES,2025-10-07 11:14:57
21247747,綜茂股份有限公司,02-27968038,有 YES,有 YES,2025-10-07 11:15:03
21248372,世可國際股份有限公司,02-89311212,有 YES,有 YES,2025-10-07 11:15:05
21248534,其朋半導體股份有限公司,02-22994908,有 YES,有 YES,2025-10-07 11:15:06
21248577,黑爾美實業有限公司,02-26903111,有 YES,有 YES,2025-10-07 11:15:07
21249034,台北世界貿易中心國際貿易大樓股份有限公司,02-27576497,有 YES,有 YES,2025-10-07 11:15:08
21249230,勃昌科技股份有限公司,02-22185185,有 YES,有 YES,2025-10-07 11:15:09
21249822,,,,2025-10-07 11:15:10,
21250432,政頤股份有限公司,02-26942732,有 YES,有 YES,2025-10-07 11:15:11
21250876,尹特蒙實業股份有限公司,02-25027207,有 YES,有 YES,2025-10-07 11:15:11
21251208,,,,2025-10-07 11:15:12,
21251214,統健實業股份有限公司,02-27582880,有 YES,有 YES,2025-10-07 11:15:14
21251262,杉隆工業股份有限公司,02-27217155,有 YES,有 YES,2025-10-07 11:15:15
21251447,安多有限公司,02-27224165,有 YES,有 YES,2025-10-07 11:15:15
21251930,金圓企業股份有限公司,02-27405261,有 YES,有 YES,2025-10-07 11:15:17
21252109,佳集貿易股份有限公司,02-25418229,有 YES,有 YES,2025-10-07 11:15:18
21252543,洋銘科技股份有限公司,02-82272888,有 YES,有 YES,2025-10-07 11:15:18
21252591,高逸工程股份有限公司,02-2729-3099,有 YES,有 YES,2025-10-07 11:15:19
21252712,美朔精密工業有限公司,02-8512-1666,有 YES,有 YES,2025-10-07 11:15:21
21252826,皓敏企業股份有限公司,02-27766559,有 YES,有 YES,2025-10-07 11:15:21
21253199,康輝實業有限公司,02-25628383,有 YES,有 YES,2025-10-07 11:15:22
21253917,品彰企業股份有限公司,02-27618886,有 YES,有 YES,2025-10-07 11:15:23
21254009,,,,2025-10-07 11:15:24,
21254079,美嘉儀器股份有限公司,02-28081452,有 YES,有 YES,2025-10-07 11:15:25
21254367,翰伯實業股份有限公司,02-27714788,有 YES,有 YES,2025-10-07 11:15:26
21254444,翠盈股份有限公司,02-27034795,有 YES,有 YES,2025-10-07 11:15:26
21254697,振佑實業股份有限公司,02-29088882,有 YES,有 YES,2025-10-07 11:15:27
21255865,裕昕興業有限公司,02-27400306,有 YES,有 YES,2025-10-07 11:15:28
21256029,萊成企業有限公司,02-26949292,有 YES,有 YES,2025-10-07 11:15:28
21256338,,,,2025-10-07 11:15:29,
21256457,匠運企業有限公司,02-27883111,有 YES,有 YES,2025-10-07 11:15:30
21257168,普淳國際有限公司,02-2832-6217,有 YES,有 YES,2025-10-07 11:15:31
21257316,太平洋崇光百貨股份有限公司,02-7713-5555,有 YES,有 YES,2025-10-07 11:15:32
21257322,,,,2025-10-07 11:15:33,
21257343,中阿行股份有限公司,02-27252850,有 YES,有 YES,2025-10-07 11:15:34
21257435,,,,2025-10-07 11:15:35,
21258053,喜兒美有限公司,02-27252939,有 YES,有 YES,2025-10-07 11:15:36
21258574,貿立技術工程股份有限公司,02-27638758,有 YES,有 YES,2025-10-07 11:15:36
21258808,沐鑫企業有限公司,03-4508630,有 YES,有 YES,2025-10-07 11:15:37
21258878,凱帝食品有限公司,2771-2789,有 YES,有 YES,2025-10-07 11:15:38
21258906,信瑞實業股份有限公司,02-29159601,有 YES,有 YES,2025-10-07 11:15:39
21259341,華冠國際股份有限公司,02-27091070,有 YES,有 YES,2025-10-07 11:15:40
21259356,進昌貿易股份有限公司,02-25780777,有 YES,有 YES,2025-10-07 11:15:40
21259476,嵩益實業股份有限公司,02-23930990,有 YES,有 YES,2025-10-07 11:15:41
21259617,,,,2025-10-07 11:15:42,
21259665,世華企業股份有限公司,02-27672131,有 YES,有 YES,2025-10-07 11:15:44
21259877,崗華影視傳播股份有限公司,02-66369988,有 YES,有 YES,2025-10-07 11:15:45
21260109,昱韋有限公司,02-27338112,有 YES,有 YES,2025-10-07 11:15:46
21260570,貿山企業有限公司,02-27252797,有 YES,有 YES,2025-10-07 11:15:47
21261212,凱衛資訊股份有限公司,02-25281335,有 YES,有 YES,2025-10-07 11:15:48
21261640,先施百貨股份有限公司,02-25175353,有 YES,有 YES,2025-10-07 11:15:49
21261965,,,,2025-10-07 11:15:49,
21262161,創佳企業有限公司,02-22631968,有 YES,有 YES,2025-10-07 11:15:50
21262253,臺灣增澤工程股份有限公司,02-28819302,有 YES,有 YES,2025-10-07 11:15:51
21262444,,,,2025-10-07 11:15:53,
21262541,,,,2025-10-07 11:15:55,
21262839,歐普實業股份有限公司,02-27323622,有 YES,有 YES,2025-10-07 11:15:57
21263112,視霸光學股份有限公司,03-5777525,有 YES,有 YES,2025-10-07 11:15:58
21263675,慧聚科技股份有限公司,02-27934419,有 YES,有 YES,2025-10-07 11:16:02
21265815,汎其企業有限公司,02-27310648,有 YES,有 YES,2025-10-07 11:16:03
21266259,德佑藥品有限公司,02-27115772,有 YES,有 YES,2025-10-07 11:16:06
21266413,中興百貨業股份有限公司,02-27312001,有 YES,有 YES,2025-10-07 11:16:06
21266595,超瑞機器工程股份有限公司,02-22789660,有 YES,有 YES,2025-10-07 11:16:09
21267166,敬弘股份有限公司,02-25162111,有 YES,有 YES,2025-10-07 11:16:13
21267742,,,,2025-10-07 11:16:14,
21268284,東逯有限公司,02-27468658,有 YES,有 YES,2025-10-07 11:16:16
21268469,,,,2025-10-07 11:16:18,
22000004,欣泰石油氣股份有限公司,02-22606512,有 YES,有 YES,2025-10-07 11:16:19
22000166,,,,2025-10-07 11:16:21,
22000193,通豪大飯店股份有限公司,04-2956789,有 YES,有 YES,2025-10-07 11:16:22
22000216,造隆股份有限公司,03-3223711-8,有 YES,有 YES,2025-10-07 11:16:23
22000270,日友水產股份有限公司,07-2268258,有 YES,有 YES,2025-10-07 11:16:25
22000335,,,,2025-10-07 11:16:26,
22000433,有宇開發股份有限公司,02-25059888,有 YES,有 YES,2025-10-07 11:16:26
22000449,,,,2025-10-07 11:16:27,
22000530,行健電訊股份有限公司,25474592,有 YES,有 YES,2025-10-07 11:16:28
22000546,,,,2025-10-07 11:16:28,
22000567,,,,2025-10-07 11:16:29,
22000638,,,,2025-10-07 11:16:30,
22000757,,,,2025-10-07 11:16:31,
22000779,,,,2025-10-07 11:16:32,
22001117,周加股份有限公司,03-4528666,有 YES,有 YES,2025-10-07 11:16:32
22001215,台灣粉體塗料化學股份有限公司,07-7871986,有 YES,有 YES,2025-10-07 11:16:34
22001398,,,,2025-10-07 11:16:35,
22001405,,,,2025-10-07 11:16:36,
22001448,台灣澳士汀汽車股份有限公司,02-25029293,有 YES,有 YES,2025-10-07 11:16:36
22001453,,,,2025-10-07 11:16:37,
22001545,,,,2025-10-07 11:16:38,
22001550,東揚興業股份有限公司,02-25523868,有 YES,有 YES,2025-10-07 11:16:38
